Id,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,MonthlyDebt,NonRealEstateLoans
290,0,0.144878408,66.0,0,8900.0,9.0,0,1.0,0,0.0,2531.715538,8.0
291,0,0.191001932,54.0,0,5081.0,10.0,0,2.0,0,2.0,3585.294374186,8.0
292,0,0.219382879,56.0,1,5890.8698554703515,9.0,0,1.0,0,1.0,942.0,8.0
293,0,0.679813777,83.0,0,4216.0,6.0,0,2.0,0,0.0,2907.3104112960004,4.0
295,0,0.371875401,29.0,0,2300.0,9.0,0,1.0,0,3.0,1233.4637109999999,8.0
296,0,0.025856408,67.0,0,13054.0,13.0,0,1.0,0,0.0,1093.916205794,12.0
297,0,0.547887778,29.0,1,2725.0,5.0,0,0.0,1,0.0,671.753484,5.0
298,0,0.271668778,46.0,1,15800.0,14.0,0,2.0,0,4.0,4468.7171758,12.0
299,0,0.085152475,25.0,0,0.0,5.0,0,0.0,0,0.0,1005.0,5.0
300,0,0.897203427,68.0,0,4000.0,8.0,0,2.0,0,0.0,3151.212196,6.0
301,0,0.25889775,33.0,0,4900.0,3.0,0,1.0,0,1.0,2633.4625611,2.0
302,0,0.0,55.0,1,5590.0,8.0,0,0.0,0,0.0,222.96011270000002,8.0
303,0,0.035940506,46.0,0,6666.0,10.0,0,1.0,0,3.0,1807.728815706,9.0
304,0,0.9999999,66.0,0,11600.0,2.0,0,0.0,0,1.0,540.9533676,2.0
305,0,0.465238835,66.0,0,3172.0,8.0,1,1.0,0,0.0,1241.6085724119998,7.0
306,0,0.865423051,48.0,0,500.0,1.0,0,0.0,0,0.0,37.9241515,1.0
307,0,0.696411671,52.0,0,11000.0,11.0,0,1.0,0,4.0,4497.591131,10.0
308,0,0.544497658,32.0,1,6667.0,5.0,1,0.0,0,0.0,1111.833235549,5.0
309,0,0.081238383,51.0,0,7750.0,14.0,0,0.0,0,2.0,517.9331665,14.0
310,0,0.948762809,27.0,0,4166.0,5.0,0,0.0,0,0.0,603.855051064,5.0
311,0,0.0,32.0,2,7460.0,10.0,0,1.0,1,0.0,3458.53638896,9.0
312,0,0.016598893,30.0,0,1500.0,5.0,0,0.0,0,0.0,204.863424,5.0
313,0,0.063329564,37.0,0,6179.0,6.0,0,1.0,0,3.0,2038.6700642249998,5.0
314,0,0.093638481,49.0,0,8333.0,10.0,0,0.0,0,1.0,356.957162809,10.0
315,0,0.0,37.0,0,7900.0,5.0,0,1.0,0,5.0,1453.8159702,4.0
316,0,0.730271957,36.0,1,5500.0,10.0,0,2.0,0,0.0,3480.3672035,8.0
317,0,0.426371142,62.0,1,3666.0,15.0,0,1.0,0,0.0,1488.59394567,14.0
318,0,0.948978489,57.0,0,8000.0,3.0,0,0.0,0,1.0,349.956256,3.0
319,0,0.0,59.0,0,4200.0,7.0,0,0.0,0,1.0,0.0,7.0
321,0,0.0164781,92.0,0,4835.070658622775,3.0,0,0.0,0,0.0,10.0,3.0
322,0,0.042606843,58.0,0,8229.647871486366,13.0,0,3.0,0,0.0,3976.0,10.0
323,0,0.022890604,37.0,0,6100.0,16.0,0,1.0,0,0.0,1759.7115239000002,15.0
324,0,0.283821988,63.0,0,1244.0,9.0,0,0.0,0,0.0,933.2497989320001,9.0
325,0,0.319779462,32.0,0,12500.0,12.0,0,8.0,0,0.0,15591.7526625,4.0
326,0,0.155240525,52.0,0,6946.0,15.0,0,2.0,0,1.0,3358.51647949,13.0
327,0,0.013115183,43.0,0,0.0,21.0,0,2.0,0,2.0,4211.0,19.0
328,0,0.067259209,29.0,1,2090.0,3.0,0,0.0,0,0.0,351.83165963,3.0
329,0,0.284236153,45.0,1,7500.0,9.0,0,1.0,0,2.0,2391.6811125,8.0
330,0,0.727560021,38.0,0,2423.0,6.0,0,1.0,0,1.0,1726.2875415580002,5.0
331,0,0.687779097,62.0,0,7090.0,15.0,0,0.0,0,0.0,1768.75053149,15.0
332,0,0.9999999,29.0,0,2738.8581732460016,0.0,0,0.0,0,0.0,0.0,0.0
333,0,0.033708851,41.0,0,6500.0,9.0,0,1.0,0,2.0,2656.5912945,8.0
334,0,0.0,29.0,0,3000.0,7.0,0,0.0,0,0.0,581.806065,7.0
335,1,0.03719769,47.0,0,25000.0,11.0,0,1.0,0,3.0,993.96025,10.0
336,0,0.0,55.0,1,4400.0,4.0,0,2.0,0,1.0,1708.6116784,2.0
337,0,0.053589282,87.0,0,5213.0,4.0,0,0.0,0,0.0,7.9984675030000005,4.0
338,0,0.100773109,41.0,0,9230.0,7.0,0,1.0,0,0.0,1843.80024179,6.0
339,0,0.0,61.0,0,913.0,11.0,0,2.0,0,0.0,1273.605032601,9.0
340,0,0.399946674,28.0,0,4000.0,6.0,0,0.0,0,1.0,758.8102960000001,6.0
341,0,0.052653171,43.0,0,1984.0,9.0,0,0.0,0,4.0,1135.427706944,9.0
342,0,0.072318616,71.0,0,4300.0,8.0,0,2.0,0,1.0,1833.5735866,6.0
343,0,0.203959597,46.0,0,16100.0,6.0,0,1.0,0,2.0,1173.9270886,5.0
344,0,0.9999999,30.0,0,5600.0,1.0,0,0.0,0,0.0,505.9096616,1.0
345,1,0.880370887,43.0,0,7523.0,6.0,0,1.0,0,1.0,3470.538676572,5.0
346,0,0.429246267,59.0,0,15928.0,17.0,0,1.0,0,1.0,6072.618745248,16.0
347,0,0.0,47.0,0,5235.098391507663,2.0,0,1.0,0,1.0,773.0,1.0
348,0,0.049529205,61.0,0,4802.972907409753,15.0,0,0.0,0,0.0,542.0,15.0
349,0,0.360907571,72.0,0,3697.0,6.0,0,1.0,0,0.0,1318.643320342,5.0
350,0,0.335737457,50.0,0,5773.0,9.0,0,1.0,0,1.0,2639.54277919,8.0
351,1,0.635720859,68.0,1,25000.0,27.0,0,3.0,0,0.0,5451.781925,24.0
352,0,0.0,58.0,0,12997.889961910465,20.0,0,5.0,0,0.0,8380.0,15.0
353,0,0.507972665,69.0,2,3000.0,10.0,2,0.0,2,0.0,581.806065,10.0
354,0,0.245841666,71.0,0,4840.983200446966,5.0,0,0.0,0,0.0,151.0,5.0
355,1,0.953343701,48.0,2,6693.790521014611,5.0,1,2.0,2,0.0,2073.0,3.0
356,0,0.9999999,37.0,0,4500.0,2.0,0,0.0,0,1.0,830.8153755000001,2.0
357,0,0.118853837,50.0,0,7676.372707026011,7.0,0,1.0,0,2.0,2720.0,6.0
358,0,0.630073985,38.0,0,1886.0,3.0,0,1.0,0,0.0,1062.4366721239999,2.0
359,0,0.9999999,35.0,0,7181.610048409717,1.0,0,1.0,0,0.0,3388.0,0.0
360,0,0.028423247,59.0,0,14330.0,12.0,0,1.0,0,0.0,486.96601508,11.0
361,0,0.143427862,67.0,0,5666.0,9.0,0,0.0,0,0.0,676.880536626,9.0
362,0,0.186682782,30.0,0,2500.0,7.0,0,2.0,0,2.0,1745.30188,5.0
363,0,0.496388581,56.0,0,19580.0,12.0,0,1.0,0,1.0,3331.82983848,11.0
364,0,0.457526639,51.0,0,8000.0,16.0,0,2.0,0,2.0,2668.666416,14.0
365,0,0.728218119,40.0,1,7871.483017221879,10.0,0,2.0,0,0.0,3878.0,8.0
366,0,0.947264856,28.0,0,1187.0,4.0,0,0.0,0,0.0,554.532828079,4.0
367,0,0.013916922,54.0,0,4700.0,7.0,0,0.0,0,2.0,82.9823446,7.0
368,0,0.066347297,46.0,1,9369.298776258232,6.0,0,2.0,0,0.0,4480.0,4.0
369,0,0.502958087,57.0,0,11798.652442438264,5.0,0,2.0,0,0.0,6381.0,3.0
371,0,0.012586354,79.0,0,2500.0,11.0,0,0.0,0,0.0,23.990405,11.0
372,0,0.543445655,46.0,0,5000.0,6.0,0,2.0,0,3.0,1335.732855,4.0
373,0,0.026580302,79.0,0,5000.055167982324,7.0,0,1.0,0,0.0,1063.0,6.0
374,0,0.082317351,64.0,0,8636.0,29.0,0,1.0,0,1.0,1851.78556998,28.0
375,0,0.292541492,74.0,0,2000.0,3.0,0,0.0,0,0.0,329.835082,3.0
376,0,0.024240472,64.0,0,10500.0,20.0,0,1.0,0,0.0,1065.898491,19.0
377,0,0.047650102,63.0,0,9000.0,6.0,0,2.0,0,0.0,3491.612046,4.0
378,1,0.739146488,63.0,1,6150.0,12.0,0,0.0,0,1.0,1753.7148427500001,12.0
379,0,0.186890655,54.0,0,3640.0,7.0,0,1.0,0,1.0,2386.34441136,6.0
380,0,0.007501937,63.0,0,8050.0,13.0,0,2.0,0,3.0,2239.72177135,11.0
381,0,0.522314625,45.0,0,14491.0,13.0,0,1.0,0,3.0,4205.709772172,12.0
382,0,0.9999999,22.0,0,1544.087023750792,0.0,0,0.0,0,0.0,130.0,0.0
383,0,0.571604587,66.0,0,146706.08566286645,12.0,0,0.0,0,1.0,870.0,12.0
384,0,0.903231566,57.0,0,5228.0,10.0,0,0.0,0,0.0,683.8691906,10.0
385,0,0.017043518,43.0,0,2300.0,6.0,0,0.0,0,1.0,248.891786,6.0
386,0,0.060733396,61.0,0,20000.0,8.0,0,0.0,0,0.0,170.99146,8.0
387,0,0.000582648,54.0,0,7077.0586577507565,13.0,0,1.0,0,1.0,2028.0,12.0
388,0,0.003894686,90.0,0,5020.370071306231,11.0,0,1.0,0,0.0,876.0,10.0
389,0,0.250008365,60.0,0,7550.0,26.0,0,0.0,0,0.0,15752.913520600001,26.0
390,0,0.466334165,34.0,2,3201.0,3.0,0,0.0,0,0.0,23.992503315,3.0
391,0,0.114588541,38.0,0,4232.100491983188,2.0,0,0.0,0,0.0,34.0,2.0
392,0,0.9999999,60.0,0,4200.0,0.0,0,0.0,0,0.0,0.0,0.0
393,0,0.267905614,76.0,0,8200.0,12.0,0,0.0,0,0.0,2340.7145508000003,12.0
394,0,0.029694361,76.0,0,9600.0,7.0,0,0.0,0,2.0,676.9294848,7.0
395,0,0.305246317,39.0,0,10154.0,6.0,0,1.0,0,2.0,1911.81172179,5.0
396,0,0.000685675,83.0,0,12777.485275297111,4.0,0,0.0,0,0.0,0.0,4.0
397,0,0.702493864,63.0,0,4697.0,8.0,0,2.0,0,1.0,2734.417835534,6.0
398,0,0.742436041,52.0,0,9700.0,10.0,0,2.0,0,0.0,4016.5859231,8.0
399,1,0.802417179,58.0,1,4677.529253433137,5.0,1,0.0,0,0.0,668.0,5.0
400,0,0.9999999,42.0,1,6250.0,3.0,3,0.0,1,2.0,708.8865812500001,3.0
401,0,0.134191514,63.0,0,1.0,9.0,0,1.0,0,0.0,926.5,8.0
402,0,0.002556199,58.0,0,7752.0,17.0,0,0.0,0,2.0,897.884175264,17.0
403,0,0.088845558,62.0,0,5394.0,5.0,0,0.0,0,0.0,397.926227334,5.0
404,0,0.203947961,46.0,1,5800.0,12.0,1,4.0,0,2.0,6997.793484399999,8.0
405,0,0.006666097,27.0,0,7444.0,5.0,0,0.0,0,0.0,1.999733828,5.0
406,0,0.014049649,27.0,0,3724.0,4.0,0,1.0,0,1.0,1311.64778486,3.0
407,0,0.9999999,35.0,1,3064.0,1.0,0,0.0,0,3.0,284.907014352,1.0
408,0,0.368866624,55.0,0,9700.0,18.0,0,2.0,0,0.0,4248.5620051,16.0
409,0,0.054553316,73.0,0,16666.0,13.0,0,0.0,0,0.0,720.95674391,13.0
410,0,0.179487766,51.0,0,10173.0,19.0,0,4.0,0,0.0,5010.507466194,15.0
411,0,0.026885902,36.0,0,11200.0,6.0,0,2.0,0,2.0,3862.6551151999997,4.0
412,0,0.265705207,56.0,0,31666.0,8.0,0,3.0,0,1.0,8204.740904975999,5.0
413,0,0.0,59.0,0,6669.547929302785,13.0,0,2.0,0,0.0,2113.0,11.0
414,0,0.011847989,49.0,0,5740.87396626833,12.0,0,1.0,0,0.0,1599.0,11.0
415,0,0.07083751,64.0,0,6000.0,6.0,0,0.0,0,1.0,1531.7447100000002,6.0
416,0,0.030996074,56.0,0,4800.0,11.0,0,1.0,0,0.0,630.8685696,10.0
417,0,0.144914011,37.0,0,6700.0,5.0,0,0.0,0,0.0,303.9546321,5.0
418,0,0.353017659,48.0,0,4166.0,17.0,0,1.0,0,1.0,5414.700263486,16.0
419,0,0.020074662,36.0,0,4750.0,5.0,0,1.0,0,0.0,1587.6657545,4.0
420,0,0.032769199,70.0,0,4841.295086290349,11.0,0,1.0,0,0.0,724.0,10.0
421,1,0.733885463,49.0,2,8785.0,20.0,0,2.0,0,2.0,3243.630775525,18.0
422,0,0.063514422,57.0,0,1.0,12.0,0,2.0,0,0.0,2221.5,10.0
423,0,0.03157211,39.0,0,3900.0,14.0,0,1.0,0,1.0,2514.3552954,13.0
424,1,0.991502124,61.0,10,3000.0,11.0,2,3.0,5,1.0,3893.7021,8.0
425,0,0.397702982,38.0,0,5750.0,6.0,0,1.0,0,2.0,2393.5837225,5.0
426,0,0.971352432,24.0,0,1200.0,3.0,0,0.0,0,0.0,42.9641964,3.0
427,0,0.9999999,33.0,0,5231.307078461146,3.0,0,1.0,0,0.0,1786.0,2.0
428,0,0.0,73.0,0,4550.0,18.0,0,0.0,0,0.0,1759.6132736000002,18.0
429,0,0.9999999,79.0,0,5178.0,6.0,0,1.0,0,0.0,673.8698598120001,5.0
430,0,0.003851709,81.0,0,3648.0,1.0,0,0.0,0,1.0,2.999177664,1.0
431,0,0.010887967,55.0,0,2000.0,7.0,0,2.0,0,0.0,1450.2748620000002,5.0
432,0,0.686083014,57.0,0,11667.0,6.0,1,1.0,0,2.0,1874.83929864,5.0
433,0,0.212464485,58.0,0,3290.0,10.0,0,1.0,0,1.0,1707.48100852,9.0
434,0,0.006956358,52.0,0,2439.0,4.0,0,0.0,0,0.0,7.996722471,4.0
435,0,0.073251754,51.0,0,10250.0,9.0,0,1.0,0,2.0,4578.553312,8.0
436,0,0.431904058,63.0,0,8208.0,22.0,1,2.0,0,0.0,3439.58095008,20.0
437,0,0.006999563,97.0,0,5305.833303670909,2.0,0,0.0,0,0.0,3.0,2.0
438,0,0.014310431,56.0,0,4547.948254523455,2.0,0,0.0,0,0.0,13.0,2.0
439,0,0.026944485,41.0,0,4583.0,8.0,0,3.0,0,0.0,3147.313264925,5.0
440,0,0.297094601,43.0,1,3666.0,9.0,0,1.0,0,2.0,2213.396235804,8.0
441,0,0.316064767,56.0,0,5273.362287866644,3.0,0,1.0,0,0.0,1348.0,2.0
442,0,0.0,59.0,0,4887.44283375632,2.0,0,1.0,0,0.0,862.0,1.0
443,0,0.922670104,40.0,0,9345.0,7.0,0,0.0,0,0.0,1941.792214005,7.0
444,0,0.051077957,74.0,0,3416.0,9.0,0,1.0,0,0.0,1046.693591496,8.0
445,0,0.319190816,49.0,0,9400.0,18.0,0,2.0,0,0.0,3366.6418472,16.0
446,0,0.008737352,68.0,0,6000.0,28.0,0,1.0,0,0.0,1259.790036,27.0
447,0,0.0,57.0,0,6783.0,8.0,0,3.0,0,0.0,5326.214771199,5.0
448,0,0.243674266,48.0,0,8900.0,10.0,0,1.0,0,6.0,1601.8200242,9.0
449,0,0.9999999,40.0,1,3833.0,3.0,2,0.0,0,2.0,734.80829307,3.0
450,0,0.0,23.0,0,3500.0,1.0,0,0.0,0,1.0,0.0,1.0
451,0,0.028910707,52.0,0,5389.0,7.0,0,0.0,0,2.0,72.986455011,7.0
452,0,0.03423863,48.0,0,6197.206175365134,3.0,0,1.0,0,0.0,2045.0,2.0
453,0,0.50329934,55.0,0,3166.0,5.0,0,2.0,0,0.0,1437.545943688,3.0
454,0,0.799981673,61.0,3,5064.0,19.0,0,3.0,1,0.0,3398.328924768,16.0
455,0,0.069987933,33.0,0,3762.0,7.0,0,0.0,0,0.0,428.885993646,7.0
456,0,0.067901335,69.0,0,10000.0,5.0,0,1.0,0,0.0,654.9345099999999,4.0
457,0,0.740635161,39.0,0,5566.0,7.0,0,1.0,0,0.0,2404.567988394,6.0
458,0,0.023382944,84.0,0,4600.0,6.0,0,0.0,0,0.0,41.99087,6.0
459,0,0.9999999,32.0,2,2060.0,1.0,0,0.0,0,0.0,196.90441608,1.0
460,0,0.003625197,78.0,0,4841.295086290349,8.0,0,1.0,0,0.0,726.0,7.0
461,0,0.092287617,61.0,0,7500.0,23.0,0,2.0,0,2.0,1720.7705624999999,21.0
462,0,0.0,37.0,0,7236.0,5.0,0,1.0,0,3.0,1280.822992092,4.0
463,0,0.9999999,33.0,1,5416.0,2.0,2,1.0,0,1.0,1395.7422926880001,1.0
464,0,0.057867667,81.0,0,3939.0,13.0,0,0.0,0,0.0,573.854313981,13.0
465,0,0.07807727,60.0,0,3917.0,14.0,0,1.0,0,2.0,2217.433896052,13.0
466,0,0.201943642,46.0,0,10000.0,15.0,0,2.0,0,3.0,3944.60554,13.0
467,0,0.077958915,57.0,0,6500.0,19.0,0,0.0,0,0.0,347.946469,19.0
468,0,0.205676486,57.0,0,8333.0,8.0,0,1.0,0,0.0,1085.8696884750002,7.0
469,1,0.9999999,32.0,0,3416.0,1.0,0,0.0,0,3.0,22.993270216,1.0
470,1,0.57985084,42.0,0,2700.0,8.0,0,0.0,0,0.0,1604.4057747,8.0
471,0,0.073393457,38.0,1,10000.0,9.0,0,2.0,0,0.0,3847.61524,7.0
472,0,0.079178219,82.0,0,5000.0,3.0,0,1.0,0,0.0,884.823035,2.0
473,0,0.073123172,33.0,0,5290.0,9.0,0,0.0,0,0.0,1144.78359264,9.0
474,0,0.745173448,68.0,0,4917.0,4.0,0,1.0,0,0.0,829.831233264,3.0
475,0,0.10088331,52.0,1,5500.0,6.0,1,1.0,0,2.0,1542.719508,5.0
476,0,0.347665233,46.0,0,2500.0,1.0,0,0.0,0,1.0,103.95841750000001,1.0
477,0,0.102031508,66.0,0,4951.911386873853,4.0,0,0.0,0,0.0,90.0,4.0
478,0,0.354125994,57.0,0,4330.0,4.0,0,1.0,0,0.0,2419.44123963,3.0
479,0,0.029643294,50.0,0,9400.0,15.0,3,4.0,0,0.0,3751.6008932,11.0
480,0,0.540204354,34.0,0,7500.0,3.0,1,0.0,0,0.0,257.965605,3.0
481,0,0.640927271,53.0,4,11266.0,17.0,0,2.0,0,3.0,5904.47590072,15.0
482,0,0.058271403,76.0,0,4311.0,7.0,0,1.0,0,0.0,1613.625695037,6.0
483,0,0.719305764,64.0,0,6228.0,5.0,0,1.0,0,0.0,1159.8137717040001,4.0
484,0,0.045017363,72.0,0,3900.0,8.0,0,0.0,0,0.0,80.97923730000001,8.0
485,0,0.35592819,48.0,0,7667.0,17.0,0,2.0,0,0.0,3665.521910589,15.0
486,0,0.57762185,71.0,1,6399.0,14.0,0,2.0,0,1.0,3151.5075,12.0
487,0,0.015054291,59.0,0,6125.691228136504,11.0,0,1.0,0,2.0,929.0,10.0
488,0,0.320593837,53.0,0,5600.0,14.0,0,1.0,0,1.0,6241.8853784,13.0
489,0,0.047587303,34.0,0,4936.664689881307,4.0,0,0.0,0,1.0,997.0,4.0
490,0,0.173428408,51.0,1,5250.0,11.0,0,0.0,0,0.0,452.91373050000004,11.0
491,0,0.401789055,55.0,0,2550.0,11.0,0,0.0,0,0.0,1052.5872201,11.0
492,0,0.301152442,46.0,0,7668.0,10.0,0,1.0,0,3.0,1952.7453405,9.0
493,0,0.0,27.0,2,2264.0,5.0,2,0.0,1,0.0,518.770861272,5.0
494,0,0.067512585,43.0,0,9115.0,4.0,0,2.0,0,0.0,4076.55276745,2.0
495,0,0.0,75.0,0,1640.0,4.0,0,0.0,0,1.0,337.79402752,4.0
496,0,0.993335555,31.0,0,4484.0,6.0,0,0.0,0,1.0,305.93177369999995,6.0
497,0,0.138793584,43.0,0,11666.0,9.0,0,5.0,0,0.0,4480.615928506,4.0
498,0,0.193584801,51.0,0,3800.0,13.0,0,2.0,0,0.0,2024.4672444000003,11.0
499,0,0.001124859,28.0,1,6000.0,8.0,1,0.0,0,0.0,347.94201,8.0
500,0,0.485558448,51.0,0,6583.0,5.0,0,0.0,0,0.0,655.90036484,5.0
501,0,0.979521555,55.0,1,7433.0,11.0,0,2.0,2,0.0,3477.532149561,9.0
502,0,0.090641506,69.0,0,4015.0,2.0,0,0.0,0,0.0,66.983317005,2.0
503,0,0.38480769,42.0,0,7416.0,5.0,0,1.0,0,3.0,3953.4669005759997,4.0
504,0,0.183676155,33.0,0,2497.0,9.0,0,1.0,0,0.0,1649.3394722310002,8.0
505,0,0.018124667,60.0,0,1250.0,4.0,0,0.0,0,1.0,28.97681875,4.0
506,1,0.9999999,54.0,0,2372.0,2.0,0,0.0,1,0.0,541.771598152,2.0
507,0,0.290320472,48.0,0,7996.0,7.0,0,1.0,0,3.0,2101.737149728,6.0
508,0,0.052161271,49.0,0,6993.0,5.0,0,0.0,0,1.0,472.932373221,5.0
509,0,0.9999999,73.0,0,0.0,2.0,0,0.0,0,0.0,8500.0,2.0
510,0,0.9999999,91.0,0,5493.213659037281,3.0,0,0.0,0,0.0,0.0,3.0
511,0,0.412657703,66.0,1,4100.0,7.0,1,0.0,0,0.0,799.8049252,7.0
512,0,0.091201293,49.0,1,5000.0,15.0,0,2.0,0,0.0,2844.4311150000003,13.0
513,0,0.500234532,46.0,0,4700.0,10.0,0,1.0,0,1.0,1306.7219744000001,9.0
514,1,0.913140498,37.0,2,4000.0,16.0,0,3.0,0,1.0,6481.379656,13.0
515,0,0.056390008,54.0,0,6689.466125599663,8.0,0,1.0,0,0.0,2126.0,7.0
516,0,0.611388611,22.0,0,800.0,4.0,0,0.0,0,0.0,277.6529336,4.0
517,0,0.065630892,31.0,0,5250.0,10.0,0,0.0,0,0.0,853.837362,10.0
518,0,0.499666889,39.0,0,3200.0,8.0,0,1.0,0,0.0,1440.5498272,7.0
519,0,0.9999999,56.0,0,4547.948254523455,1.0,0,0.0,0,0.0,7.0,1.0
520,0,0.289470539,44.0,0,8916.0,17.0,0,2.0,0,1.0,4302.5174424,15.0
521,1,0.814154511,50.0,1,3600.0,8.0,0,1.0,1,1.0,1069.7028588,7.0
522,0,0.016406971,55.0,0,5599.0,3.0,0,0.0,0,2.0,9.998212686,3.0
523,0,0.078497383,52.0,0,8220.0,5.0,0,1.0,0,3.0,1703.79272388,4.0
524,0,0.029692431,58.0,2,6204.0,19.0,0,1.0,0,0.0,1781.712813408,18.0
525,0,0.01255887,62.0,0,7416.0,5.0,0,0.0,0,0.0,331.955236728,5.0
526,0,0.062093267,42.0,0,8333.0,6.0,0,1.0,0,4.0,1918.769737807,5.0
527,0,0.074201053,47.0,0,5807.9753661079485,4.0,0,1.0,0,1.0,1215.0,3.0
528,0,0.551889862,42.0,1,3600.0,18.0,0,2.0,0,1.0,2846.2093848,16.0
529,1,0.640058527,39.0,0,9841.0,9.0,0,0.0,0,2.0,550.944015596,9.0
530,0,0.581815774,45.0,0,8000.0,11.0,0,2.0,0,0.0,5798.275216,9.0
531,0,0.0,82.0,0,4898.479288578331,3.0,0,0.0,0,0.0,0.0,3.0
532,0,0.0,64.0,0,9940.414960566648,3.0,0,2.0,0,1.0,3819.0,1.0
533,0,0.312068793,55.0,1,1266.0,5.0,0,0.0,0,0.0,160.872927918,5.0
534,0,0.266371179,58.0,0,12900.0,12.0,0,1.0,0,2.0,6430.5015081,11.0
535,0,0.040186458,35.0,0,5600.0,8.0,0,2.0,0,1.0,1684.6991616,6.0
536,0,0.749602291,62.0,0,15590.411746158547,7.0,0,2.0,0,3.0,7963.0,5.0
537,1,0.955545894,52.0,1,10480.0,11.0,0,3.0,0,1.0,5501.475046320001,8.0
538,0,0.086635409,40.0,0,0.0,8.0,0,1.0,0,1.0,887.0,7.0
539,0,0.212768452,57.0,0,6708.000175709871,17.0,0,2.0,0,0.0,2301.0,15.0
540,0,0.9543957,45.0,2,8836.0,10.0,0,1.0,0,1.0,4278.515787599999,9.0
541,0,0.188256123,27.0,0,3900.0,6.0,0,1.0,0,1.0,3439.1181747,5.0
543,0,0.014049887,37.0,0,6120.0,9.0,0,1.0,0,0.0,4127.32560096,8.0
544,0,0.329609837,36.0,0,3597.0,16.0,0,2.0,0,2.0,1574.5622580269999,14.0
545,0,0.484099985,40.0,0,10794.0,9.0,0,2.0,0,2.0,4568.57674497,7.0
546,0,0.0,86.0,0,5108.157636931009,9.0,0,0.0,0,0.0,2.0,9.0
547,0,0.035113768,56.0,0,5463.375833026038,11.0,0,0.0,0,0.0,87.0,11.0
548,0,0.084826988,59.0,0,3612.0,9.0,0,2.0,0,0.0,1929.46581744,7.0
549,0,0.9999999,40.0,0,7200.0,6.0,0,3.0,0,0.0,4364.393832,3.0
550,0,0.152250785,49.0,0,9000.0,3.0,0,0.0,0,0.0,276.969222,3.0
551,0,0.2128856,66.0,0,5100.0,10.0,0,1.0,0,0.0,1794.6481086,9.0
552,0,0.9999999,63.0,3,5217.0,5.0,0,1.0,1,4.0,1047.799156995,4.0
553,0,0.9999999,45.0,0,4326.708191298325,2.0,0,0.0,0,0.0,461.0,2.0
554,0,0.0,30.0,0,4700.0,1.0,0,0.0,0,1.0,0.0,1.0
555,0,0.576284725,36.0,0,3000.0,10.0,0,1.0,0,1.0,2356.214595,9.0
556,0,0.408215982,39.0,0,4793.890107884175,4.0,0,0.0,0,2.0,677.0,4.0
557,0,0.0,27.0,0,4500.0,5.0,0,0.0,0,0.0,0.0,5.0
558,0,0.10680013,44.0,3,6000.0,8.0,0,3.0,0,2.0,4484.252622,5.0
559,0,0.004552998,34.0,0,3998.9044081144266,2.0,0,0.0,0,0.0,3.0,2.0
560,0,0.277436128,59.0,0,3620.0,8.0,0,1.0,0,1.0,1406.61143228,7.0
561,0,0.285342534,38.0,0,3250.0,4.0,0,0.0,0,3.0,290.91049,4.0
562,0,0.162077194,38.0,0,70000.0,6.0,0,1.0,0,2.0,1741.97513,5.0
563,0,0.57073821,39.0,0,5070.823363404852,5.0,2,2.0,0,0.0,1314.0,3.0
564,0,0.622524722,43.0,0,10234.0,8.0,0,1.0,0,0.0,3621.646113288,7.0
565,0,0.113165062,57.0,0,10277.862064242832,16.0,0,1.0,0,3.0,3169.0,15.0
566,0,0.0,75.0,0,801.0,4.0,0,1.0,0,0.0,422.47256822099996,3.0
567,0,0.732711215,29.0,0,8400.0,10.0,0,1.0,0,0.0,2843.6614667999997,9.0
568,0,0.486651335,55.0,0,9000.0,10.0,0,2.0,0,0.0,2922.675255,8.0
569,0,0.584844623,60.0,0,6003.0,11.0,0,1.0,0,0.0,1762.706362725,10.0
570,0,0.875440658,37.0,0,1436.0,5.0,0,0.0,0,1.0,628.562282612,5.0
571,0,0.043861767,69.0,0,6908.0,7.0,0,1.0,0,0.0,442.93588262,6.0
572,0,0.03929607,48.0,0,7420.0,10.0,0,2.0,0,0.0,3564.51960676,8.0
573,1,0.339503567,89.0,1,2500.0,9.0,3,0.0,1,0.0,1373.4506199999998,9.0
574,0,0.064835195,56.0,2,8166.0,10.0,0,1.0,0,0.0,1613.8023774419999,9.0
575,0,0.008684579,75.0,0,8289.0,5.0,0,0.0,0,0.0,10.9986741,5.0
576,0,0.9999999,55.0,1,4144.0,1.0,0,0.0,0,0.0,574.861278544,1.0
577,0,0.503587987,63.0,0,4000.0,16.0,0,1.0,0,0.0,5235.691076,15.0
578,0,0.000309046,49.0,0,5510.953703736045,10.0,0,1.0,0,1.0,562.0,9.0
579,0,0.697812691,31.0,0,12000.0,10.0,0,0.0,0,1.0,2843.763024,10.0
580,0,0.650432993,61.0,0,10000.0,10.0,0,1.0,0,1.0,3680.6319399999998,9.0
581,0,0.30248201,46.0,0,7900.0,12.0,0,1.0,0,2.0,2749.6519432,11.0
582,0,0.9999999,40.0,0,2400.0,1.0,2,0.0,0,0.0,445.81424400000003,1.0
